"id","article","name","image","price_new","price_old","discount","date_create","date_update","type","length","width","height","weight","volume","actual","link"
"94b7836f-389c-478b-9665-6b042def280f","319312",Гостиная Милагро 1,pload/iblock/1c9/9cpvjqk1eciyl51hy2iz2l22y8ctmzof.jpg,75260,0,-75260,2024-10-05 12:42:31.630,2024-10-05 13:55:48.954,,,,,,,true,https://www.angstrem-mebel.ru//products/319312/
c97ebde7-1d67-4801-986d-37dfb1161666,"100153",Гостиная Изотта 10,pload/iblock/83b/km78g283krhsryleeqh3stqfkz8ej135.jpg,252260,113990,-138270,2024-10-05 12:42:31.684,2024-10-05 13:55:48.994,,,,,,,true,https://www.angstrem-mebel.ru//products/100153/
"5fb4adc1-bf97-45c5-86e0-9d697a2a8b9c","228469",Гостиная Дольче 1,pload/iblock/daa/mxs0yfmlxo9shvzeq503xd7hf4gmstws.jpg,134960,0,-134960,2024-10-05 12:42:31.729,2024-10-05 13:55:48.999,,,,,,,true,https://www.angstrem-mebel.ru//products/228469/
"37e3fe24-8528-4dd6-b054-06e43d3b1590","131634",Гостиная Кантри 12,pload/iblock/823/82354a119062954081a4ba75cdd7065e.jpg,127110,147510,20400,2024-10-05 12:42:31.737,2024-10-05 13:55:49.003,,,,,,,true,https://www.angstrem-mebel.ru//products/131634/
"41e55692-7266-4acc-ab8d-b63df9f69d76","142338",Гостиная Онтарио 3,pload/iblock/573/573aa89e772912cdac09127ac3140722.jpg,389270,173590,-215680,2024-10-05 12:42:31.747,2024-10-05 13:55:49.008,,,,,,,true,https://www.angstrem-mebel.ru//products/142338/
"0be17876-7e96-4f9e-b866-e84fbf772b26","151641",Гостиная Анри 15,pload/iblock/25c/xrn7dgn71g5syrpo1cfm5x3xtj57tb02.jpg,87050,32890,-54160,2024-10-05 12:42:31.755,2024-10-05 13:55:49.028,,,,,,,true,https://www.angstrem-mebel.ru//products/151641/
"7660a7d9-12c7-4bbd-8e5a-5caba50675e8","331466",Гостиная Дольче 2,pload/iblock/855/cws80197b6gvgzgfd8caxmc95frb5nkl.jpg,120570,0,-120570,2024-10-05 12:42:31.763,2024-10-05 13:55:49.032,,,,,,,true,https://www.angstrem-mebel.ru//products/331466/
"48bca543-2c09-4f51-ae6a-13d053719fd3","333157",Гостиная Винсент,pload/iblock/194/v7ql9ko4l0238ao5g9oovodjp5rt5cq5.jpg,56170,0,-56170,2024-10-05 12:42:31.770,2024-10-05 13:55:49.037,,,,,,,true,https://www.angstrem-mebel.ru//products/333157/
"47d5574a-9c9a-40c9-b808-9f2d8ddb516b","139289",Гостиная Магнум 8,pload/iblock/525/525402a6b2f21a19be866372fe3f0604.png,124960,61990,-62970,2024-10-05 12:42:31.779,2024-10-05 13:55:49.041,,,,,,,true,https://www.angstrem-mebel.ru//products/139289/
be5888eb-d829-42cf-804a-af0eb1eb1093,"274025",Гостиная Орландо 4,pload/iblock/c77/i9rw4n7kudugm28kxot2zyxlquh4shzc.jpg,115520,0,-115520,2024-10-05 12:42:31.788,2024-10-05 13:55:49.045,,,,,,,true,https://www.angstrem-mebel.ru//products/274025/
"16758035-7672-451a-9cf7-a72d3e341481","61124",Гостиная Кантри 10,pload/iblock/895/895d7627ff0d47bc20e5b9fd7c0120ec.jpg,127110,147510,20400,2024-10-05 12:42:31.797,2024-10-05 13:55:49.048,,,,,,,true,https://www.angstrem-mebel.ru//products/61124/
"49c04fb6-97a3-43bf-8b44-095c734a577b","331523",Гостиная Дольче 3,pload/iblock/275/6ubhegdjphewd4uziniybwv1yoy8qyyq.jpg,86670,0,-86670,2024-10-05 12:42:31.806,2024-10-05 13:55:49.052,,,,,,,true,https://www.angstrem-mebel.ru//products/331523/
aea9a217-4731-4e00-9319-ed9e1e8298a8,"331119",Гостиная Милагро 3,pload/iblock/705/boash2aqvfvat89ppeq2n6s97s08tz0b.jpg,52180,0,-52180,2024-10-05 12:42:31.816,2024-10-05 13:55:49.055,,,,,,,true,https://www.angstrem-mebel.ru//products/331119/
"2030fbcc-8ae4-4d0e-8d2f-78cfd2d57eb9","61898",Гостиная Анри 6,pload/iblock/477/1u7oeo3zz16k3osxt945zze6v4ahg3jy.jpg,105240,32890,-72350,2024-10-05 12:42:31.824,2024-10-05 13:55:49.059,,,,,,,true,https://www.angstrem-mebel.ru//products/61898/
"277805a6-91a9-4dc2-9243-748713a474d7","274049",Гостиная Орландо 6,pload/iblock/608/j6bcgt5ivp6jpvak33pt2c6oelgc7530.jpg,116450,0,-116450,2024-10-05 12:42:31.832,2024-10-05 13:55:49.062,,,,,,,true,https://www.angstrem-mebel.ru//products/274049/
"03bd6453-8049-4e06-9b3d-d25f135ba813","324348",Гостиная Кантри 15,pload/iblock/412/h3a9p1yhsbpwsa6wjpf2ecarw9o7cd10.jpg,117110,135110,18000,2024-10-05 12:42:31.841,2024-10-05 13:55:49.066,,,,,,,true,https://www.angstrem-mebel.ru//products/324348/
"238cb812-6ba3-46cc-940b-2db28ef605ac","305737",Гостиная Онтарио 6,pload/iblock/ce8/5ffgcyd7i0a0r1vwwsy55fvlje9qsfx5.jpg,255380,122890,-132490,2024-10-05 12:42:31.851,2024-10-05 13:55:49.071,,,,,,,true,https://www.angstrem-mebel.ru//products/305737/
"2001bca9-bf61-46a3-b503-43369bce5d19","212152",Гостиная Орландо 1,pload/iblock/f79/j2foglqlt5cyuz9ar7vp4e7028j1848g.jpg,116970,0,-116970,2024-10-05 12:42:31.861,2024-10-05 13:55:49.075,,,,,,,true,https://www.angstrem-mebel.ru//products/212152/
"94b3aed2-d6b1-4969-b9a7-64ef58eb30bb","326218",Гостиная Адажио 17,pload/iblock/38e/oowiogcn74iara5ixpl8xar5ztptnuuy.jpg,146580,0,-146580,2024-10-05 12:42:31.872,2024-10-05 13:55:49.079,,,,,,,true,https://www.angstrem-mebel.ru//products/326218/
f1f44a49-3a00-48d5-8a5c-6aeb37dcfbf4,"306413",Гостиная Адажио 13,pload/iblock/01d/xje3lbsvwj3k4drmjjsak8xrqvqx32j5.jpg,206830,0,-206830,2024-10-05 12:42:31.882,2024-10-05 13:55:49.084,,,,,,,true,https://www.angstrem-mebel.ru//products/306413/
"92667e22-cdbc-498c-bfa5-0de84f26215b","333636",Гостиная Дольче 4,pload/iblock/80b/cd13ou48g6u6xky50vq2kwadcci7hzhv.jpg,47690,0,-47690,2024-10-05 12:42:31.891,2024-10-05 13:55:49.087,,,,,,,true,https://www.angstrem-mebel.ru//products/333636/
"1f1ed310-44e3-467a-b401-b0ebc918bba5","139297",Гостиная Магнум 10,pload/iblock/859/85912e7075ccff1182f742252e37616f.png,98560,44090,-54470,2024-10-05 12:42:31.904,2024-10-05 13:55:49.092,,,,,,,true,https://www.angstrem-mebel.ru//products/139297/
d283e962-5231-4b6c-8dd5-673590481a3c,"295594",Гостиная Адажио 12,pload/iblock/754/bpje469tb5pekro7197g28m9jt757njb.jpg,163040,29590,-133450,2024-10-05 12:42:31.914,2024-10-05 13:55:49.098,,,,,,,true,https://www.angstrem-mebel.ru//products/295594/
b916fc7e-9890-45a6-95e6-2569e9ca24b9,"97995",Гостиная Анри 2,pload/iblock/9f5/9f56ad24a508c73764095e8102592618.jpg,105240,32890,-72350,2024-10-05 12:42:31.924,2024-10-05 13:55:49.104,,,,,,,true,https://www.angstrem-mebel.ru//products/97995/
"4edbc539-e168-498e-9b01-7af02870d4ae","286927",Гостиная Кантри 6,pload/iblock/72e/s2ngpgdzi43b3icb2mdlyoy3hxp6cy3g.jpg,102330,118230,15900,2024-10-05 12:42:31.936,2024-10-05 13:55:49.108,,,,,,,true,https://www.angstrem-mebel.ru//products/286927/
"9b2e7d69-ce83-41d4-ac08-92a372bab6ca","307874",Гостиная Изотта 14,pload/iblock/387/rvr7fjrva1idik4n9o3n5k1f3m1ztf05.jpg,252260,54790,-197470,2024-10-05 12:42:31.946,2024-10-05 13:55:49.113,,,,,,,true,https://www.angstrem-mebel.ru//products/307874/
f4083999-3319-40a9-a96a-f9fdafd0d62c,"326215",Гостиная Адажио 14,pload/iblock/4c9/2c7ov561simwx0njuh5gpktroobhdc4b.jpg,171880,0,-171880,2024-10-05 12:42:31.956,2024-10-05 13:55:49.119,,,,,,,true,https://www.angstrem-mebel.ru//products/326215/
f075556d-e99a-430a-a201-5ea716940cee,"24551",Гостиная Адажио 1,pload/iblock/7b1/7b10dfa5e96acd63366f125bcd15eb2d.jpg,156740,15590,-141150,2024-10-05 12:42:31.965,2024-10-05 13:55:49.124,,,,,,,true,https://www.angstrem-mebel.ru//products/24551/
"4ccf2359-5236-411e-bd67-c226414c0e76","330787",Гостиная Милагро 2,pload/iblock/9f8/073s130b4na5ephh6eyf4n2npa0illq3.jpg,157570,0,-157570,2024-10-05 12:42:31.972,2024-10-05 13:55:49.130,,,,,,,true,https://www.angstrem-mebel.ru//products/330787/
"1c598383-d730-4a43-a1cc-a1f3cb2e69ff","16437",Гостиная Адажио 11,pload/iblock/d76/d76f87049aea8e647e329d7a98072563.jpg,206830,29590,-177240,2024-10-05 12:42:31.980,2024-10-05 13:55:49.139,,,,,,,true,https://www.angstrem-mebel.ru//products/16437/
"59dd1be8-6ee2-4561-a30d-ef2d50dc46ec","87698",Гостиная Чарли 1,pload/iblock/f9a/f9a7c78bfd74927b2aae70b803649651.jpg,426560,0,-426560,2024-10-05 12:42:31.988,2024-10-05 13:55:49.148,,,,,,,true,https://www.angstrem-mebel.ru//products/87698/
"66bca8a2-9362-4b92-ab23-f657c85b626f","121461",Гостиная Онтарио 1,pload/iblock/db9/s92bx76b9o75lnime65is9k8ho8zcqjm.png,296780,173590,-123190,2024-10-05 12:42:31.995,2024-10-05 13:55:49.157,,,,,,,true,https://www.angstrem-mebel.ru//products/121461/
"1c814e77-e84e-4d27-8906-e4453d9db397","143964",Гостиная Магнум 11,pload/iblock/5e2/5e29a91271e93d0fcccd6bda8b7e040a.jpg,98560,44090,-54470,2024-10-05 12:42:32.004,2024-10-05 13:55:49.164,,,,,,,true,https://www.angstrem-mebel.ru//products/143964/
"52b78675-5e49-438f-8105-ab71ef302e90","306800",Гостиная Нордвик 2,pload/iblock/c83/f5yqdya4ck4rvrbxdtuk31jlfqhmiebk.png,57736,72170,14434,2024-10-05 12:42:32.010,2024-10-05 13:55:49.169,,,,,,,true,https://www.angstrem-mebel.ru//products/306800/
"18ee1000-94fa-4ec3-bc5b-5ed531df1ad4","274001",Гостиная Орландо 3,pload/iblock/8df/kijkmlomzbq3ept9izxf9u51i9b856vp.jpg,143940,0,-143940,2024-10-05 12:42:32.020,2024-10-05 13:55:49.173,,,,,,,true,https://www.angstrem-mebel.ru//products/274001/
"14483ba4-96fc-41ac-8541-8498648e27f6","121463",Гостиная Онтарио 2,pload/iblock/d69/d69e900ea0218a216a4f2f9a93893bb1.jpg,375970,173590,-202380,2024-10-05 12:42:32.027,2024-10-05 13:55:49.177,,,,,,,true,https://www.angstrem-mebel.ru//products/121463/
b25f60f8-62fd-4e7c-b371-868456b0b9cf,"88769",Гостиная Изотта 9,pload/iblock/b4f/b4f3923314ed2cd1622fb51f22075725.jpg,252260,35190,-217070,2024-10-05 12:42:32.044,2024-10-05 13:55:49.187,,,,,,,true,https://www.angstrem-mebel.ru//products/88769/
"798fad9d-e8d9-48c9-860b-d6c80faa37f0","142346",Гостиная Анри 9,pload/iblock/756/m8b7z6ijxl6rjm0mlc0p220c9og1hz8u.jpg,87050,32890,-54160,2024-10-05 12:42:32.054,2024-10-05 13:55:49.191,,,,,,,true,https://www.angstrem-mebel.ru//products/142346/
d8bf9973-3182-4b94-aa7c-3d8a087eb840,"262444",Гостиная Кантри 8,pload/iblock/110/3ccoqloeteiwkid5zbmb3xqe0kjr3i6c.jpg,140700,163100,22400,2024-10-05 12:42:32.066,2024-10-05 13:55:49.196,,,,,,,true,https://www.angstrem-mebel.ru//products/262444/
"986c9a87-fa32-47dc-8bc8-77e690d156ca","305738",Гостиная Онтарио 7,pload/iblock/50c/9zhfsih7br0i3uk1hfrrvnpde7waubet.jpg,375970,122890,-253080,2024-10-05 12:42:32.075,2024-10-05 13:55:49.200,,,,,,,true,https://www.angstrem-mebel.ru//products/305738/
"37a5514b-8db5-486f-84dc-71998e895228","313456",Гостиная Орландо 7,pload/iblock/d23/e8w0fiienz1fmtammcnj60wdvugdaie7.jpg,123360,0,-123360,2024-10-05 12:42:32.086,2024-10-05 13:55:49.205,,,,,,,true,https://www.angstrem-mebel.ru//products/313456/
"308b9e29-21e4-4893-afe4-b956b19f1110","313458",Гостиная Орландо 8,pload/iblock/240/ws0esgutxmu39v5dv4fjq3epcjgnprsa.png,141240,0,-141240,2024-10-05 12:42:32.097,2024-10-05 13:55:49.208,,,,,,,true,https://www.angstrem-mebel.ru//products/313458/
"6d5f3799-e8ab-459a-ac63-929086b736d1","24553",Гостиная Адажио 3,pload/iblock/5b2/5b2445d2513d7f17ee2ae665c3eb394d.jpg,156740,8690,-148050,2024-10-05 12:42:32.108,2024-10-05 13:55:49.212,,,,,,,true,https://www.angstrem-mebel.ru//products/24553/
"22c1cf63-a995-4aaf-936b-46ba1d95e93a","261107",Гостиная Орландо 2,pload/iblock/9c8/mqq78qagua10xoa6riueefyy00orfoe1.jpg,116970,0,-116970,2024-10-05 12:42:32.119,2024-10-05 13:55:49.217,,,,,,,true,https://www.angstrem-mebel.ru//products/261107/
"104e7c1c-04de-42ae-acfa-dd9cb844a4f1","99774",Гостиная Чарли 4,pload/iblock/677/677c579fc549151abfb4125b52f3da01.jpg,426560,0,-426560,2024-10-05 12:42:32.128,2024-10-05 13:55:49.221,,,,,,,true,https://www.angstrem-mebel.ru//products/99774/
ec02e8fb-7a36-429a-8642-6645085494a4,"16433",Гостиная Адажио 4,pload/iblock/6c5/g2p56jg8vq2tust2vw3qp0a82o1b3rk6.jpg,213630,8690,-204940,2024-10-05 12:42:32.138,2024-10-05 13:55:49.225,,,,,,,true,https://www.angstrem-mebel.ru//products/16433/
"49307a1f-3977-4624-b1b1-d83fb7023cd3","19323",Гостиная Адажио 9,pload/iblock/839/8398fd70cef75d894ba58353d8a92c82.jpg,163040,11790,-151250,2024-10-05 12:42:32.150,2024-10-05 13:55:49.230,,,,,,,true,https://www.angstrem-mebel.ru//products/19323/
a212f1d2-c17b-47b5-b8cf-5427cc46763c,"93311",Гостиная Кантри 11,pload/iblock/aa4/mietpdtildt1ipk73ta5tfcwgvg764dh.jpg,127110,147510,20400,2024-10-05 12:42:32.159,2024-10-05 13:55:49.236,,,,,,,true,https://www.angstrem-mebel.ru//products/93311/
bc0a48c2-41eb-4fd5-a81c-a0ff0e479f14,"326216",Гостиная Адажио 15,pload/iblock/0cc/vgviigyd8gp0944y4xlmx3nh26q3mbf9.jpg,196280,0,-196280,2024-10-05 12:42:32.169,2024-10-05 13:55:49.240,,,,,,,true,https://www.angstrem-mebel.ru//products/326216/
b6a0d4a2-b2d6-4db3-beac-05bb2a605d22,"16431",Гостиная Адажио 5,pload/iblock/7a1/8vcemk7153z4l013x0qbuqz1sonr34yz.jpg,196940,29590,-167350,2024-10-05 12:42:32.178,2024-10-05 13:55:49.243,,,,,,,true,https://www.angstrem-mebel.ru//products/16431/
bc8fc9ef-af10-4e97-b59e-40aa8ded71d0,"303326",Гостиная Вилма 3,pload/iblock/d17/s4bbbi0n8c30g75ht106ke2cjtxz1jlt.jpg,60760,11880,-48880,2024-10-05 12:42:32.186,2024-10-05 13:55:49.247,,,,,,,true,https://www.angstrem-mebel.ru//products/303326/
"76cc0015-9e6f-469f-9e17-9b6a21890f91","306414",Гостиная Адажио 14,pload/iblock/5c1/hoaw1oupw3q34628nx5ea5ej5ioikjqg.jpg,162840,0,-162840,2024-10-05 12:42:32.193,2024-10-05 13:55:49.251,,,,,,,true,https://www.angstrem-mebel.ru//products/306414/
"97d6e689-0954-4c4e-9f55-f6ab2beeecd1","274038",Гостиная Орландо 5,pload/iblock/25b/jf6xj46vcba7agif5h5jnaiqgznn69xq.jpg,164530,0,-164530,2024-10-05 12:42:32.201,2024-10-05 13:55:49.255,,,,,,,true,https://www.angstrem-mebel.ru//products/274038/
"4c626ec2-a51a-4d02-88df-498e84078360","24556",Гостиная Адажио 7,pload/iblock/a0f/a0f9440f54dae356bb05e217a0200303.jpg,190640,8690,-181950,2024-10-05 12:42:32.223,2024-10-05 13:55:49.259,,,,,,,true,https://www.angstrem-mebel.ru//products/24556/
"18491e17-c9fa-4d63-a3d8-7c8741c31f1d","322199",Гостиная Кантри 14,pload/iblock/6e3/cvnrqfzmyc7prwmozn7nfm51wmkgt4qr.jpg,172990,200290,27300,2024-10-05 12:42:32.231,2024-10-05 13:55:49.263,,,,,,,true,https://www.angstrem-mebel.ru//products/322199/
"4276c2fd-554c-47df-bf15-8eaed0cd3962","19319",Гостиная Адажио 10,pload/iblock/d58/d58ba2e83957000ed32ca3d7beac8524.jpg,196940,11790,-185150,2024-10-05 12:42:32.238,2024-10-05 13:55:49.269,,,,,,,true,https://www.angstrem-mebel.ru//products/19319/
"5cc6d568-cd18-442c-a1ad-0c0aabcbd320","326217",Гостиная Адажио 16,pload/iblock/42d/jl7s01oy41jpg1cg3fznvb3lwrukun85.jpg,219870,0,-219870,2024-10-05 12:42:32.244,2024-10-05 13:55:49.272,,,,,,,true,https://www.angstrem-mebel.ru//products/326217/
"40f63e80-823e-482d-bc9a-55307c76ee19","322911",Гостиная Вилма 4,pload/iblock/96e/z8rc1nzxioy86a4jtsmzr4wbcje5277x.jpg,60760,34850,-25910,2024-10-05 12:42:32.253,2024-10-05 13:55:49.275,,,,,,,true,https://www.angstrem-mebel.ru//products/322911/
"8bd9937c-2ae0-4c1e-83e4-955f33ddc07e","335886",Гостиная Дольче 5,pload/iblock/9ed/t0e1owll9iuck9s0mwlujds345q58tu5.jpg,101070,0,-101070,2024-10-05 12:42:32.261,2024-10-05 13:55:49.279,,,,,,,true,https://www.angstrem-mebel.ru//products/335886/
a0e23356-6910-43c8-a4c3-929e84e50be3,"335903",Гостиная Милагро 4,pload/iblock/5f0/7aoxbe7062ttfq0fpdz6gkq31iuz1ml9.jpg,45480,0,-45480,2024-10-05 12:42:32.271,2024-10-05 13:55:49.282,,,,,,,true,https://www.angstrem-mebel.ru//products/335903/
b4d883da-7fb5-443e-beb2-67f98510ae69,"335959",Гостиная Дольче 6,pload/iblock/1a0/452iredtahi68xh5lnmvaiinosw90y24.jpg,107970,0,-107970,2024-10-05 12:42:32.281,2024-10-05 13:55:49.287,,,,,,,true,https://www.angstrem-mebel.ru//products/335959/
"55bab089-d5c6-4942-8034-8cedacc4d9a4","24554",Гостиная Адажио 8,pload/iblock/8da/8da082b51f5623cff8290f8b5a8980c3.jpg,190640,9090,-181550,2024-10-05 12:42:32.289,2024-10-05 13:55:49.294,,,,,,,true,https://www.angstrem-mebel.ru//products/24554/
"243a1053-eb87-4c61-8b29-9625d4cc2dd3","332835",Спальня Дольче 6,pload/iblock/fce/v8n5v144xyipqhxp913b5jn5h15uzh9o.jpg,151650,0,-151650,2024-10-05 12:42:32.301,2024-10-05 13:55:49.298,,,,,,,true,https://www.angstrem-mebel.ru//products/332835/
cfba431b-9161-42be-996f-0b4d35b44ea9,"316931",Спальня Анри 19,pload/iblock/bf8/su0u5r7c0pmfqsoztjne1v53xmm3tsrg.jpg,174450,0,-174450,2024-10-05 12:42:32.310,2024-10-05 13:55:49.302,,,,,,,true,https://www.angstrem-mebel.ru//products/316931/
"6b8d2768-1da9-40ab-9804-9e493c17a592","333813",Спальня Дольче 8,pload/iblock/8b3/m2aqirpx0sq5ts0dgyfdil5dzli4r3li.jpg,155450,0,-155450,2024-10-05 12:42:32.321,2024-10-05 13:55:49.305,,,,,,,true,https://www.angstrem-mebel.ru//products/333813/
"0fc79d99-4c68-457f-b311-53df34e5c1e1","311977",Спальня Адажио 11,pload/iblock/59d/bp3187l97ub6vr8xh80ql7u471gos429.jpg,255510,0,-255510,2024-10-05 12:42:32.328,2024-10-05 13:55:49.309,,,,,,,true,https://www.angstrem-mebel.ru//products/311977/
fa982dae-e9df-4649-946e-23384063ea9f,"335161",Спальня Милагро 3,pload/iblock/196/m99uj6eg3c62cc49wjh31yript2zmwqm.jpg,177840,0,-177840,2024-10-05 12:42:32.336,2024-10-05 13:55:49.312,,,,,,,true,https://www.angstrem-mebel.ru//products/335161/
"2e958b84-bc95-44a2-857d-0a09fdd36fc9","138801",Спальня Анри 14,pload/iblock/e84/ukhz6az0ehfye98rwdn81y5achx0umu4.jpg,194540,72090,-122450,2024-10-05 12:42:32.344,2024-10-05 13:55:49.314,,,,,,,true,https://www.angstrem-mebel.ru//products/138801/
bad09c5e-9a54-4cdf-843e-fe7656b78eaa,"311722",Спальня Магнум 12,pload/iblock/0bf/l7ludq91ao9g710okhwu9jzsmyksyib8.jpg,136940,44090,-92850,2024-10-05 12:42:32.352,2024-10-05 13:55:49.319,,,,,,,true,https://www.angstrem-mebel.ru//products/311722/
"79a1e9d9-2b5f-4b53-bb5a-f5639bd88c91","332836",Спальня Дольче 7,pload/iblock/a23/2rhlw5hk75zd6dnhajnmzak4s0bg79sb.jpg,238750,0,-238750,2024-10-05 12:42:32.358,2024-10-05 13:55:49.322,,,,,,,true,https://www.angstrem-mebel.ru//products/332836/
efe08409-0196-4425-a705-ff85e1d88a1a,"327720",Спальня Нордвик 4,pload/iblock/35d/f4rc4b1qw650lastynap1m6kxd20fw46.jpg,139070,41290,-97780,2024-10-05 12:42:32.364,2024-10-05 13:55:49.326,,,,,,,true,https://www.angstrem-mebel.ru//products/327720/
"2a3b9646-9b2a-4707-aa1b-873ccbabb492","331517",Спальня Дольче 5,pload/iblock/559/bmf5s0rk0iljmrqvsf3spp171zx61uyt.jpg,122750,0,-122750,2024-10-05 12:42:32.370,2024-10-05 13:55:49.329,,,,,,,true,https://www.angstrem-mebel.ru//products/331517/
"5c12d8a2-cff3-4d4b-8664-f098ef591219","319684",Спальня Онтарио 10,pload/iblock/418/zbkwf04prlip2zlrtn1twy88pwvv4vhz.jpg,229460,173590,-55870,2024-10-05 12:42:32.376,2024-10-05 13:55:49.333,,,,,,,true,https://www.angstrem-mebel.ru//products/319684/
"5d0b327d-1b5f-40d6-8286-0546096097f6","329205",Спальня Изотта 11,pload/iblock/172/a6xhnxaqb3c57370tj6dvbkz0pn7exlt.jpg,271560,15390,-256170,2024-10-05 12:42:32.383,2024-10-05 13:55:49.337,,,,,,,true,https://www.angstrem-mebel.ru//products/329205/
"3fc628d5-bb7e-4a91-a85e-3476e5435593","329214",Спальня Кантри 20,pload/iblock/726/owfipir3lh5qxukh6hevgfnngqgpcmt2.jpg,125060,38590,-86470,2024-10-05 12:42:32.388,2024-10-05 13:55:49.341,,,,,,,true,https://www.angstrem-mebel.ru//products/329214/
c817e0fa-b5ec-48c4-b991-1550445d3c2f,"306598",Спальня Нордвик 1,pload/iblock/e5c/hvj18ddl1zzbydq5qn7hev3jbxzw2mnk.jpg,94606,31390,-63216,2024-10-05 12:42:32.395,2024-10-05 13:55:49.345,,,,,,,true,https://www.angstrem-mebel.ru//products/306598/
f31cb7a8-5c19-4b57-8f2c-d2a3590dea32,"132433",Спальня Кантри 6,pload/iblock/acd/iyge9aq3ovs7dm49x621cj4icciklp7w.jpg,201940,233240,31300,2024-10-05 12:42:32.401,2024-10-05 13:55:49.349,,,,,,,true,https://www.angstrem-mebel.ru//products/132433/
c9a61d91-abc9-4960-b23f-ac84e17b8ff1,"331117",Спальня Милагро 2,pload/iblock/f2c/ulhwa7qucshh4n33iro0075nctwatpb0.jpg,237860,0,-237860,2024-10-05 12:42:32.407,2024-10-05 13:55:49.354,,,,,,,true,https://www.angstrem-mebel.ru//products/331117/
d586119b-8b7b-4d2c-b527-b776ffefad94,"258911",Спальня Кантри 8,pload/iblock/b7c/i0onhgbvo7i4q42qx2qirgssnak81nrq.jpg,145360,167460,22100,2024-10-05 12:42:32.413,2024-10-05 13:55:49.358,,,,,,,true,https://www.angstrem-mebel.ru//products/258911/
"90306f50-842f-4172-9053-78da456cf7c1","285679",Спальня Орландо 8,pload/iblock/441/a9cdcfldfrtewxnycgerhlq0fp5nff4n.jpg,264760,0,-264760,2024-10-05 12:42:32.421,2024-10-05 13:55:49.361,,,,,,,true,https://www.angstrem-mebel.ru//products/285679/
"8b7b5a2e-980d-4b94-85be-5de1f99a296a","313104",Спальня Магнум 13,pload/iblock/42d/gmlq0zivpjmmzqjxens9wand9y97xaw2.jpg,133560,44090,-89470,2024-10-05 12:42:32.430,2024-10-05 13:55:49.364,,,,,,,true,https://www.angstrem-mebel.ru//products/313104/
bffc3c3c-9ee6-4310-abb4-e265fdef0a2d,"326253",Спальня Милагро 1,pload/iblock/6e4/1x4v8bu698enda2ikmg9q2c29k6eh9wy.jpg,190940,0,-190940,2024-10-05 12:42:32.439,2024-10-05 13:55:49.370,,,,,,,true,https://www.angstrem-mebel.ru//products/326253/
d90bd4cd-37fa-43e5-9275-5b982d3ad8f8,"16758",Спальня Анри 1,pload/iblock/fb3/fb327b025931e5a392af8d8e0827028a.jpg,193440,72090,-121350,2024-10-05 12:42:32.447,2024-10-05 13:55:49.373,,,,,,,true,https://www.angstrem-mebel.ru//products/16758/
"2972d111-5fd0-4cb5-b810-8ae4a6395791","166399",Спальня Дольче 3,pload/iblock/97d/6hgph3b7r230wevc2a1sx2rl2m424g9z.jpg,131070,0,-131070,2024-10-05 12:42:32.454,2024-10-05 13:55:49.377,,,,,,,true,https://www.angstrem-mebel.ru//products/166399/
"6e802b9b-7fff-4b01-b8f6-c98a0c11f605","212131",Спальня Орландо 4,pload/iblock/3a3/yl4y9hieuhp35gk086dojod5f0my5616.jpg,196740,0,-196740,2024-10-05 12:42:32.464,2024-10-05 13:55:49.382,,,,,,,true,https://www.angstrem-mebel.ru//products/212131/
e3ddef31-09de-4500-a7ff-1888a5a9e400,"295599",Спальня Адажио 5,pload/iblock/8c2/pl6dd3608lv0zzr860d9aixvcb7cxtmn.jpg,238440,35290,-203150,2024-10-05 12:42:32.472,2024-10-05 13:55:49.387,,,,,,,true,https://www.angstrem-mebel.ru//products/295599/
f677f4e8-c89c-4509-9f67-89bdaf926f8b,"53153",Спальня Магнум 1,pload/iblock/c4f/c4f0a4d1594a3a3f9a968db41e1dd65a.jpg,185450,44090,-141360,2024-10-05 12:42:32.480,2024-10-05 13:55:49.391,,,,,,,true,https://www.angstrem-mebel.ru//products/53153/
"769f762b-e4d9-4beb-ad4e-6cb4e368012c","306137",Спальня Дольче 4,pload/iblock/807/uhqaq8qytdgzsfh67hg1gdz6vuegvkfl.jpg,160260,0,-160260,2024-10-05 12:42:32.489,2024-10-05 13:55:49.395,,,,,,,true,https://www.angstrem-mebel.ru//products/306137/
c4c05d58-4787-4647-ad94-9324e50e0dc8,"87701",Спальня Чарли 1,pload/iblock/6b3/6b3e7d1c47eb4de6307e6696ddc0b6af.jpg,426760,49690,-377070,2024-10-05 12:42:32.497,2024-10-05 13:55:49.400,,,,,,,true,https://www.angstrem-mebel.ru//products/87701/
ed7096db-ebe5-4215-a2e5-45834b88acc6,"320983",Спальня Борсолино 1,pload/iblock/769/lmbe1qfwj3zyiup4s8b0g6pbqim0t0ci.jpg,192690,27790,-164900,2024-10-05 12:42:32.506,2024-10-05 13:55:49.405,,,,,,,true,https://www.angstrem-mebel.ru//products/320983/
f4128bb7-a70f-4b4d-b143-e6a81068fce4,"144644",Спальня Изотта 3,pload/iblock/08c/lv6un1wa574f0y6rkdn4ue9dv3gm1pj0.jpg,289160,24690,-264470,2024-10-05 12:42:32.515,2024-10-05 13:55:49.409,,,,,,,true,https://www.angstrem-mebel.ru//products/144644/
